Order ID,Order Date,Ship Date,Customer Name,Country,City,State,Category,Product Name,Sales,Quantity,Profit
CA-2021-166226,19-11-2021,23-11-2021,Tracy Collins,United States,Los Angeles,California,Phones,Grandstream GXP2100 Mainstream Business Phone,61.19,1,6.12
CA-2021-166226,19-11-2021,23-11-2021,Tracy Collins,United States,Los Angeles,California,Appliances,Fellowes Command Center 5-outlet power strip,67.84,1,18.32
CA-2019-156587,07-03-2019,08-03-2019,Aaron Bergman,United States,Seattle,Washington,Chairs,"Global Push Button Manager's Chair, Indigo",48.71,1,5.48
CA-2019-156587,07-03-2019,08-03-2019,Aaron Bergman,United States,Seattle,Washington,Art,Newell 330,17.94,3,4.66
CA-2019-156587,07-03-2019,08-03-2019,Aaron Bergman,United States,Seattle,Washington,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3,4.86
CA-2021-164896,08-11-2021,13-11-2021,Penelope Sewall,United States,Oceanside,California,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",12.9,2,6.32
CA-2019-160066,16-11-2019,22-11-2019,Adam Hart,United States,Huntington Beach,California,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,2.4
CA-2021-109925,07-11-2021,11-11-2021,Irene Maddox,United States,San Diego,California,Storage,Eldon Portable Mobile Manager,84.84,3,22.91
CA-2021-149279,25-04-2021,29-04-2021,Craig Leslie,United States,Colorado Springs,Colorado,Paper,Xerox 226,15.55,3,5.44
CA-2021-149279,25-04-2021,29-04-2021,Craig Leslie,United States,Colorado Springs,Colorado,Chairs,SAFCO Arco Folding Chair,1325.76,6,149.15
CA-2021-149279,25-04-2021,29-04-2021,Craig Leslie,United States,Colorado Springs,Colorado,Binders,Wilson Jones Impact Binders,3.11,2,-2.18
CA-2022-107321,01-09-2022,05-09-2022,Arthur Wiediger,United States,San Francisco,California,Binders,Acco Suede Grain Vinyl Round Ring Binder,6.67,3,2.17
CA-2022-107321,01-09-2022,05-09-2022,Arthur Wiediger,United States,San Francisco,California,Phones,Aastra 6757i CT Wireless VoIP phone,689.41,4,77.56
CA-2021-129238,31-01-2021,04-02-2021,Sample Company A,United States,Los Angeles,California,Phones,AT&T 1080 Phone,109.59,1,8.22
CA-2021-129238,31-01-2021,04-02-2021,Sample Company A,United States,Los Angeles,California,Paper,Staples,56.7,5,27.78
CA-2022-159688,08-05-2022,13-05-2022,Adam Bellavance,United States,Los Angeles,California,Accessories,Logitech G600 MMO Gaming Mouse,79.99,1,28.8
CA-2021-155033,08-10-2021,13-10-2021,Cindy Chapman,United States,Los Angeles,California,Paper,Astroparche Fine Business Paper,10.56,2,5.07
US-2022-139647,12-05-2022,14-05-2022,Todd Sumrall,United States,Phoenix,Arizona,Bookcases,Bestar Classic Bookcase,209.98,7,-356.96
CA-2019-127558,15-11-2019,18-11-2019,Shahid Shariari,United States,Los Angeles,California,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,3.24
CA-2019-127558,15-11-2019,18-11-2019,Shahid Shariari,United States,Los Angeles,California,Accessories,Logitech P710e Mobile Speakerphone,772.47,3,146.77
CA-2019-127558,15-11-2019,18-11-2019,Shahid Shariari,United States,Los Angeles,California,Supplies,Acme Box Cutter Scissors,20.46,2,5.32
CA-2021-133795,19-12-2021,25-12-2021,Jeremy Ellison,United States,San Diego,California,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,21.79
CA-2021-133795,19-12-2021,25-12-2021,Jeremy Ellison,United States,San Diego,California,Accessories,Logitech P710e Mobile Speakerphone,772.47,3,146.77
CA-2021-133795,19-12-2021,25-12-2021,Jeremy Ellison,United States,San Diego,California,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,11.18
CA-2022-139304,30-01-2022,03-02-2022,Vivek Gonzalez,United States,San Francisco,California,Art,Newell 339,8.34,3,2.17
CA-2022-139304,30-01-2022,03-02-2022,Vivek Gonzalez,United States,San Francisco,California,Supplies,Acme Office Executive Series Stainless Steel Trimmers,8.57,1,2.23
CA-2022-139304,30-01-2022,03-02-2022,Vivek Gonzalez,United States,San Francisco,California,Binders,Clear Mylar Reinforcing Strips,119.62,8,40.37
CA-2019-169803,06-04-2019,12-04-2019,Scott Cohen,United States,Seattle,Washington,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3,111.1
CA-2019-169803,06-04-2019,12-04-2019,Scott Cohen,United States,Seattle,Washington,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,33.9,2,2.03
CA-2021-158694,11-11-2021,14-11-2021,Arianne Irving,United States,Los Angeles,California,Paper,Embossed Ink Jet Note Cards,67.71,3,32.5
CA-2021-158694,11-11-2021,14-11-2021,Arianne Irving,United States,Los Angeles,California,Appliances,Belkin F9S820V06 8 Outlet Surge,129.92,4,38.98
CA-2021-158694,11-11-2021,14-11-2021,Arianne Irving,United States,Los Angeles,California,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",467.46,9,191.66
CA-2021-158694,11-11-2021,14-11-2021,Arianne Irving,United States,Los Angeles,California,Paper,Xerox 1933,61.4,5,28.86
CA-2021-158694,11-11-2021,14-11-2021,Arianne Irving,United States,Los Angeles,California,Storage,Standard Rollaway File with Lock,720.76,4,187.4
CA-2021-158694,11-11-2021,14-11-2021,Arianne Irving,United States,Los Angeles,California,Binders,Peel & Stick Add-On Corner Pockets,5.18,3,1.81
CA-2021-158694,11-11-2021,14-11-2021,Arianne Irving,United States,Los Angeles,California,Art,Newell 338,14.7,5,3.97
CA-2020-150511,18-09-2020,24-09-2020,Adam Bellavance,United States,Des Moines,Washington,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,8.71
CA-2020-162166,08-09-2020,11-09-2020,Neoma Murray,United States,Moreno Valley,California,Paper,Xerox 1928,26.4,5,11.88
CA-2020-162166,08-09-2020,11-09-2020,Neoma Murray,United States,Moreno Valley,California,Storage,Eldon Shelf Savers Cubes and Bins,41.88,6,0.84
CA-2022-160934,16-01-2022,20-01-2022,Tonja Turnell,United States,Los Angeles,California,Art,Newell 347,21.4,5,6.21
CA-2020-145485,05-11-2020,05-11-2020,Justin MacKendrick,United States,San Francisco,California,Storage,Hanging Personal Folder File,62.8,4,15.7
CA-2022-151071,26-04-2022,30-04-2022,Mick Brown,United States,Los Angeles,California,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.9,2,4.52
US-2022-133312,26-11-2022,30-11-2022,Bradley Drucker,United States,San Francisco,California,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.5,3,-29.61
US-2022-133312,26-11-2022,30-11-2022,Bradley Drucker,United States,San Francisco,California,Storage,Sterilite Officeware Hinged File Box,10.48,1,2.83
CA-2022-132738,05-08-2022,08-08-2022,Harry Marie,United States,Loveland,Colorado,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),7.97,2,2.89
CA-2022-132738,05-08-2022,08-08-2022,Harry Marie,United States,Loveland,Colorado,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",8.78,1,3.18
CA-2022-156720,31-12-2022,04-01-2015,Jill Matthias,United States,Loveland,Colorado,Fasteners,Bagged Rubber Bands,3.02,3,-0.6
CA-2020-141936,07-08-2020,12-08-2020,Parhena Norris,United States,Bakersfield,California,Binders,Cardinal Hold-It CD Pocket,19.15,3,6.46
CA-2021-150658,18-11-2021,23-11-2021,Maribeth Schnelling,United States,Carlsbad,New Mexico,Binders,Avery Non-Stick Binders,10.78,3,3.37
CA-2022-146626,30-12-2022,06-01-2015,Ben Peterman,United States,Anaheim,California,Furnishings,Nu-Dell Executive Frame,101.12,8,37.41
CA-2021-151323,24-10-2021,29-10-2021,Alejandro Ballentine,United States,Seattle,Washington,Fasteners,Advantus SlideClip Paper Clips,17.05,5,8.18
CA-2020-146696,14-12-2020,19-12-2020,Rick Duston,United States,San Diego,California,Binders,Wilson Jones Standard D-Ring Binders,8.1,2,2.73
CA-2020-154886,08-11-2020,12-11-2020,Shaun Weien,United States,San Francisco,California,Accessories,Microsoft Arc Touch Mouse,119.9,2,43.16
CA-2022-161333,03-02-2022,08-02-2022,John Lee,United States,Los Angeles,California,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",86.26,2,29.33
CA-2022-161333,03-02-2022,08-02-2022,John Lee,United States,Los Angeles,California,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",139.04,4,38.93
CA-2022-161333,03-02-2022,08-02-2022,John Lee,United States,Los Angeles,California,Appliances,Harmony HEPA Quiet Air Purifiers,46.8,4,16.38
CA-2022-128734,25-12-2022,01-01-2015,James Lanier,United States,Chandler,Arizona,Furnishings,Acrylic Self-Standing Desk Frames,8.54,4,1.92
CA-2022-128734,25-12-2022,01-01-2015,James Lanier,United States,Chandler,Arizona,Chairs,Global Leather Executive Chair,842.38,3,105.3
CA-2022-125101,07-03-2022,11-03-2022,Sally Hughsby,United States,San Francisco,California,Storage,"File Shuttle II and Handi-File, Black",67.78,2,16.95
CA-2022-169929,26-09-2022,29-09-2022,Luke Schmidt,United States,Helena,Montana,Storage,Iris Project Case,39.9,5,10.37
CA-2020-156146,26-10-2020,30-10-2020,Andrew Gjertsen,United States,Peoria,Arizona,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.58,2,9.24
CA-2020-156146,26-10-2020,30-10-2020,Andrew Gjertsen,United States,Peoria,Arizona,Phones,Plantronics MX500i Earset,68.72,2,-14.6
CA-2019-111192,30-07-2019,05-08-2019,Tom Stivers,United States,Seattle,Washington,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",1367.84,8,259.89
CA-2020-161627,06-07-2020,11-07-2020,Sarah Jordon,United States,Pasadena,California,Chairs,Novimex Turbo Task Chair,170.35,3,-17.04
CA-2020-107741,08-03-2020,10-03-2020,Fred Chung,United States,Pueblo,Colorado,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",3.41,1,0.89
CA-2021-148908,06-11-2021,09-11-2021,Joseph Holt,United States,San Francisco,California,Binders,GBC Twin Loop Wire Binding Elements,53.25,2,19.97
US-2020-120502,13-04-2020,19-04-2020,Bill Tyler,United States,Los Angeles,California,Furnishings,Flat Face Poster Frame,37.68,2,15.83
US-2020-120502,13-04-2020,19-04-2020,Bill Tyler,United States,Los Angeles,California,Phones,Aastra 57i VoIP phone,258.58,2,19.39
US-2020-120502,13-04-2020,19-04-2020,Bill Tyler,United States,Los Angeles,California,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,75.84,2,29.58
US-2022-141943,06-05-2022,10-05-2022,Darren Koutras,United States,San Francisco,California,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",23.16,2,11.58
CA-2019-159709,10-05-2019,15-05-2019,Arianne Irving,United States,Kent,Washington,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,3,77.48
CA-2019-159709,10-05-2019,15-05-2019,Arianne Irving,United States,Kent,Washington,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,5,4.36
CA-2020-142454,15-08-2020,19-08-2020,Richard Eichhorn,United States,Oakland,California,Furnishings,Tensor Computer Mounted Lamp,104.23,7,28.14
CA-2020-142454,15-08-2020,19-08-2020,Richard Eichhorn,United States,Oakland,California,Storage,Mobile Personal File Cube,70.26,3,18.97
CA-2021-145898,27-09-2021,27-09-2021,Chuck Magee,United States,Redlands,California,Storage,Advantus Rolling Storage Box,51.45,3,13.89
CA-2021-145898,27-09-2021,27-09-2021,Chuck Magee,United States,Redlands,California,Labels,Avery 494,7.83,3,3.6
CA-2021-145898,27-09-2021,27-09-2021,Chuck Magee,United States,Redlands,California,Art,SANFORD Major Accent Highlighters,35.4,5,13.45
CA-2021-145898,27-09-2021,27-09-2021,Chuck Magee,United States,Redlands,California,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),29.9,5,13.46
CA-2022-134635,16-04-2022,18-04-2022,Noel Staavos,United States,Los Angeles,California,Paper,Xerox 1883,79.14,3,36.4
US-2022-109582,13-09-2022,18-09-2022,John Murray,United States,Los Angeles,California,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",166.44,3,79.89
US-2019-147648,26-11-2019,01-12-2019,Lindsay Shagiari,United States,San Francisco,California,Paper,Xerox 1893,81.98,2,40.17
CA-2022-124436,20-03-2022,23-03-2022,Sue Ann Reed,United States,Fresno,California,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,14.62,2,5.12
CA-2022-124436,20-03-2022,23-03-2022,Sue Ann Reed,United States,Fresno,California,Tables,Chromcraft Round Conference Tables,697.16,5,8.71
CA-2022-124436,20-03-2022,23-03-2022,Sue Ann Reed,United States,Fresno,California,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",30.93,1,12.68
CA-2022-124436,20-03-2022,23-03-2022,Sue Ann Reed,United States,Fresno,California,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",27.5,7,9.28
CA-2022-131037,23-08-2022,24-08-2022,Tony Molinari,United States,San Francisco,California,Tables,Hon Racetrack Conference Tables,210.01,1,2.63
CA-2021-116561,12-09-2021,18-09-2021,Eugene Barchas,United States,San Jose,California,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",332.94,3,6.66
CA-2021-116561,12-09-2021,18-09-2021,Eugene Barchas,United States,San Jose,California,Binders,GBC Standard Therm-A-Bind Covers,39.87,2,12.96
CA-2021-110730,24-09-2021,27-09-2021,Candace McMahon,United States,Seattle,Washington,Supplies,Acme Design Stainless Steel Bent Scissors,13.68,2,3.69
CA-2021-156265,03-08-2021,05-08-2021,Barry Französisch,United States,Los Angeles,California,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.46,2,15.35
CA-2021-156265,03-08-2021,05-08-2021,Barry Französisch,United States,Los Angeles,California,Phones,Nortel Business Series Terminal T7208 Digital phone,333.58,3,33.36
CA-2021-156265,03-08-2021,05-08-2021,Barry Französisch,United States,Los Angeles,California,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,12.54,2,4.7
US-2022-110989,04-11-2022,06-11-2022,Eva Jacobs,United States,Seattle,Washington,Accessories,HP Standard 104 key PS/2 Keyboard,43.5,3,10.88
US-2019-131982,07-03-2019,11-03-2019,Nora Pelletier,United States,Des Moines,Washington,Binders,Catalog Binders with Expanding Posts,107.65,2,33.64
US-2022-114034,04-01-2022,09-01-2022,Delfina Latchford,United States,Rancho Cucamonga,California,Paper,Xerox 1905,38.88,6,18.66
US-2022-115595,10-10-2022,12-10-2022,Xylona Preis,United States,Los Angeles,California,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",35.2,5,16.54
CA-2022-147452,01-10-2022,04-10-2022,Cari Sayre,United States,Seattle,Washington,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,5.76
CA-2022-147452,01-10-2022,04-10-2022,Cari Sayre,United States,Seattle,Washington,Paper,Xerox 1882,167.94,3,82.29
CA-2022-147452,01-10-2022,04-10-2022,Cari Sayre,United States,Seattle,Washington,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",3.89,1,1.01
CA-2022-144484,12-09-2022,12-09-2022,Cassandra Brandow,United States,San Francisco,California,Furnishings,"6"" Cubicle Wall Clock, Black",32.36,4,11.65
CA-2022-144484,12-09-2022,12-09-2022,Cassandra Brandow,United States,San Francisco,California,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,5,113.85
CA-2022-125913,17-01-2022,17-01-2022,Jack O'Briant,United States,Los Angeles,California,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",27.92,4,8.1
CA-2022-125913,17-01-2022,17-01-2022,Jack O'Briant,United States,Los Angeles,California,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.67,7,-14.99
CA-2019-133424,30-03-2019,04-04-2019,Dorris liebe,United States,Seattle,Washington,Storage,Sterilite Show Offs Storage Containers,15.84,3,0
CA-2019-133424,30-03-2019,04-04-2019,Dorris liebe,United States,Seattle,Washington,Labels,Avery 490,44.4,3,22.2
CA-2022-105991,06-05-2022,07-05-2022,Lisa Hazard,United States,Louisville,Colorado,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",21.24,9,7.43
CA-2022-105991,06-05-2022,07-05-2022,Lisa Hazard,United States,Louisville,Colorado,Binders,"Avery Durable Slant Ring Binders, No Labels",9.55,8,-7.32
CA-2022-105991,06-05-2022,07-05-2022,Lisa Hazard,United States,Louisville,Colorado,Bookcases,Bestar Classic Bookcase,89.99,3,-152.98
US-2022-136784,01-05-2022,06-05-2022,Alan Dominguez,United States,San Francisco,California,Paper,Xerox 1919,163.96,4,80.34
CA-2021-106656,24-09-2021,27-09-2021,Darrin Van Huff,United States,San Diego,California,Envelopes,Poly String Tie Envelopes,4.08,2,1.92
CA-2021-106656,24-09-2021,27-09-2021,Darrin Van Huff,United States,San Diego,California,Labels,Avery 51,18.9,3,8.69
CA-2022-137876,01-05-2022,06-05-2022,Don Jones,United States,San Francisco,California,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,2,21.44
CA-2022-137876,01-05-2022,06-05-2022,Don Jones,United States,San Francisco,California,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",30.56,4,14.97
CA-2020-119508,04-12-2020,09-12-2020,Tracy Zic,United States,Lakewood,California,Art,Avery Hi-Liter Fluorescent Desk Style Markers,16.9,5,6.25
CA-2020-119508,04-12-2020,09-12-2020,Tracy Zic,United States,Lakewood,California,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",25.08,6,9.03
CA-2019-130813,07-01-2019,09-01-2019,Lycoris Saunders,United States,Los Angeles,California,Paper,Xerox 225,19.44,3,9.33
CA-2020-169278,21-05-2020,25-05-2020,Michelle Ellison,United States,Seattle,Washington,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.98,4,8.77
CA-2022-111577,17-10-2022,22-10-2022,Anthony Jacobs,United States,Scottsdale,Arizona,Paper,Green Bar Computer Printout Paper,307.78,7,111.57
CA-2022-108539,22-03-2022,24-03-2022,Steven Cartwright,United States,Los Angeles,California,Storage,Adjustable Depth Letter/Legal Cart,725.84,4,210.49
CA-2022-108539,22-03-2022,24-03-2022,Steven Cartwright,United States,Los Angeles,California,Binders,"Avery Durable Plastic 1"" Binders",10.9,3,3.95
CA-2022-108539,22-03-2022,24-03-2022,Steven Cartwright,United States,Los Angeles,California,Binders,Pressboard Data Binders by Wilson Jones,8.54,2,2.88
CA-2019-113768,13-05-2019,19-05-2019,Aaron Hawkins,United States,Los Angeles,California,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",279.46,6,20.96
CA-2019-113768,13-05-2019,19-05-2019,Aaron Hawkins,United States,Los Angeles,California,Paper,EcoTones Memo Sheets,8,2,3.84
CA-2021-138037,30-09-2021,04-10-2021,Andy Reiter,United States,San Francisco,California,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.24,5,9.53
CA-2019-150490,05-08-2019,11-08-2019,Sonia Sunley,United States,San Francisco,California,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,16.36,1,1.64
CA-2019-150490,05-08-2019,11-08-2019,Sonia Sunley,United States,San Francisco,California,Storage,Akro Stacking Bins,15.78,2,0.63
CA-2019-150490,05-08-2019,11-08-2019,Sonia Sunley,United States,San Francisco,California,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,2,12.87
CA-2019-123477,19-01-2019,22-01-2019,David Wiener,United States,Springfield,Oregon,Appliances,Fellowes Mighty 8 Compact Surge Protector,64.86,4,6.49
CA-2022-158071,11-06-2022,16-06-2022,Bill Donatelli,United States,Seattle,Washington,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.78,3,7.77
CA-2022-158071,11-06-2022,16-06-2022,Bill Donatelli,United States,Seattle,Washington,Labels,Avery 512,11.56,4,5.43
CA-2022-158071,11-06-2022,16-06-2022,Bill Donatelli,United States,Seattle,Washington,Storage,Personal File Boxes with Fold-Down Carry Handle,15.58,1,3.9
CA-2022-134152,28-05-2022,01-06-2022,Roy Phan,United States,Seattle,Washington,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,9.82
CA-2022-134152,28-05-2022,01-06-2022,Roy Phan,United States,Seattle,Washington,Art,Staples,31.44,3,7.86
CA-2021-136021,15-08-2021,19-08-2021,Jill Matthias,United States,Los Angeles,California,Paper,Array Memo Cubes,15.54,3,7.61
CA-2021-136021,15-08-2021,19-08-2021,Jill Matthias,United States,Los Angeles,California,Machines,Texas Instruments TI-34 Scientific Calculator,105.55,6,35.62
CA-2022-164707,19-02-2022,22-02-2022,Cynthia Voltz,United States,Los Angeles,California,Phones,iHome FM Clock Radio with Lightning Dock,167.98,3,10.5
CA-2022-164707,19-02-2022,22-02-2022,Cynthia Voltz,United States,Los Angeles,California,Accessories,Memorex Micro Travel Drive 32 GB,109.53,3,47.1
CA-2022-164707,19-02-2022,22-02-2022,Cynthia Voltz,United States,Los Angeles,California,Labels,Avery 493,9.82,2,4.81
CA-2022-163874,11-11-2022,13-11-2022,Nick Crebassa,United States,Seattle,Washington,Binders,GBC Imprintable Covers,26.35,3,9.55
CA-2019-104829,18-11-2019,21-11-2019,John Grady,United States,Provo,Utah,Paper,"Adams ""While You Were Out"" Message Pads",21.98,7,9.89
US-2021-147340,25-09-2021,25-09-2021,Edward Becker,United States,San Francisco,California,Furnishings,Nu-Dell Executive Frame,63.2,5,23.38
CA-2021-145492,21-11-2021,28-11-2021,Matt Connell,United States,Los Angeles,California,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39,12,11.31
CA-2021-117681,10-04-2021,15-04-2021,Herbert Flentye,United States,Los Angeles,California,Bookcases,Bush Somerset Collection Bookcase,556.67,5,6.55
CA-2022-132262,22-09-2022,24-09-2022,Muhammed Lee,United States,Seattle,Washington,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,15.12
CA-2022-132262,22-09-2022,24-09-2022,Muhammed Lee,United States,Seattle,Washington,Accessories,Logitech M510 Wireless Mouse,79.98,2,26.39
US-2021-143280,22-02-2021,26-02-2021,Tracy Zic,United States,Los Angeles,California,Phones,AT&T 1070 Corded Phone,445.96,5,55.75
US-2021-143280,22-02-2021,26-02-2021,Tracy Zic,United States,Los Angeles,California,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,15.22
US-2021-143280,22-02-2021,26-02-2021,Tracy Zic,United States,Los Angeles,California,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3,5.01
CA-2022-108854,09-12-2022,15-12-2022,Denise Monton,United States,San Francisco,California,Paper,Standard Line While You Were Out Hardbound Telephone Message Book,87.92,4,40.44
CA-2022-108854,09-12-2022,15-12-2022,Denise Monton,United States,San Francisco,California,Binders,"Performers Binder/Pad Holder, Black",22.42,1,8.41
CA-2022-108854,09-12-2022,15-12-2022,Denise Monton,United States,San Francisco,California,Binders,Vinyl Sectional Post Binders,90.48,3,33.93
CA-2022-108854,09-12-2022,15-12-2022,Denise Monton,United States,San Francisco,California,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76,1,11.12
CA-2022-166856,19-09-2022,23-09-2022,Tony Sayre,United States,Clovis,New Mexico,Binders,Wilson Jones Easy Flow II Sheet Lifters,10.08,7,3.53
CA-2022-166856,19-09-2022,23-09-2022,Tony Sayre,United States,Clovis,New Mexico,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,8.11
US-2021-163258,30-12-2021,03-01-2022,Phillip Flathmann,United States,Los Angeles,California,Binders,Acco Translucent Poly Ring Binders,11.23,3,3.93
CA-2021-153598,04-12-2021,07-12-2021,Neoma Murray,United States,Los Angeles,California,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,659.98
CA-2021-153598,04-12-2021,07-12-2021,Neoma Murray,United States,Los Angeles,California,Furnishings,3M Polarizing Light Filter Sleeves,111.9,6,51.47
US-2021-108497,15-06-2021,15-06-2021,Marc Harrigan,United States,Los Angeles,California,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.17,5,35.25
CA-2021-113096,03-09-2021,05-09-2021,Sam Zeldin,United States,San Francisco,California,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,3,12.1
CA-2022-129707,26-04-2022,30-04-2022,Larry Hughes,United States,Chandler,Arizona,Art,Newell 318,8.9,4,0.67
CA-2020-160171,19-10-2020,24-10-2020,Robert Marley,United States,Los Angeles,California,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7,5,459.4
CA-2020-160171,19-10-2020,24-10-2020,Robert Marley,United States,Los Angeles,California,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,270,3,97.2
CA-2022-155929,10-09-2022,14-09-2022,Arianne Irving,United States,Glendale,Arizona,Paper,Unpadded Memo Slips,6.37,2,2.39
CA-2021-140613,23-07-2021,30-07-2021,Kristina Nunn,United States,Sparks,Nevada,Supplies,"Fiskars 8"" Scissors, 2/Pack",86.2,5,25
CA-2022-130631,30-12-2022,03-01-2015,Bruce Stewart,United States,Edmonds,Washington,Fasteners,Acco Glide Clips,19.6,5,9.6
CA-2022-130631,30-12-2022,03-01-2015,Bruce Stewart,United States,Edmonds,Washington,Furnishings,Hand-Finished Solid Wood Document Frame,68.46,2,20.54
CA-2022-116680,05-09-2022,07-09-2022,Pete Kriz,United States,San Francisco,California,Binders,Acco Suede Grain Vinyl Round Ring Binder,13.34,6,4.34
CA-2022-116680,05-09-2022,07-09-2022,Pete Kriz,United States,San Francisco,California,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.27,8,92.39
CA-2022-101574,29-09-2022,05-10-2022,Bruce Degenhardt,United States,Los Angeles,California,Furnishings,Longer-Life Soft White Bulbs,9.24,3,4.44
CA-2019-146591,20-01-2019,21-01-2019,Toby Swindell,United States,Scottsdale,Arizona,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,10,-23.72
CA-2019-146591,20-01-2019,21-01-2019,Toby Swindell,United States,Scottsdale,Arizona,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",56.06,4,19.62
CA-2019-146591,20-01-2019,21-01-2019,Toby Swindell,United States,Scottsdale,Arizona,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",108.72,5,36.69
CA-2019-146591,20-01-2019,21-01-2019,Toby Swindell,United States,Scottsdale,Arizona,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,181.47,5,-320.6
CA-2021-122448,10-06-2021,15-06-2021,Dean Braden,United States,San Francisco,California,Chairs,"Global Deluxe Stacking Chair, Gray",122.35,3,13.76
CA-2019-132451,26-09-2019,27-09-2019,Karen Ferguson,United States,San Diego,California,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.55,3,73.19
CA-2019-132451,26-09-2019,27-09-2019,Karen Ferguson,United States,San Diego,California,Paper,Xerox 217,19.44,3,9.33
CA-2022-116946,20-12-2022,24-12-2022,Tony Sayre,United States,Parker,Colorado,Furnishings,OIC Stacking Trays,13.36,5,4.01
